链接地址,标题,内容
https://www.xiaohongshu.com/explore/62e5629f000000002402e124,💯武汉旅游5⃣次，回来连夜整理出来攻略,🔥去武汉之前一定要看这篇攻略 💯5次经验总结的坑和注意事项❗️ ⚠️快点码住~ ❤️路线安排 🌈Day1:粮道街一黄鹤楼一长江大桥 🌈Day2:汉江路一黎黄坡路一古德寺一轮渡一江汉关博物馆 🌈Day3:湖北省博物馆一楚河汉街一东湖一光谷广场 🌈Day4:汉阳造一古琴台一张之洞博物馆一晴川阁 	 💯武汉美食攻略 👉1.腿老大·中式炸鸡(江汉路水塔街店)：排队王，老式炸鸡腿巨好吃 👉2.赵师傅油饼包烧麦(粮道街店)：武汉重油烧饼NO.1 👉3.三镇民生甜食馆(胜利街总店)：必吃榜，三鲜豆皮绝绝子 ❤️景点攻略 ✅武汉美术馆:门口大惊叹号来武汉必拍! ✅江汉路步行街:4D剧目屏 ✅古德寺:欧式风格，有种置身欧洲的感觉 门票8r，(最佳拍照点，进门左楼二楼) ✅全景和夕阳:越秀财富中心进入后服务台右侧 直达37层 ✅古田桥:Tiffany蓝色的桥(离江汉有点远，打 车30-40) ✅张之洞与武汉博物馆(gzh直接预约):馆内外都 是出片点 ✅Together coffer:杯子上印有“武汉”字样 ✅鹦鹉洲长江大桥:在鹦鹉洲汉阳桥梁主题公 园，最佳机位在希尔顿酒店外 ✅电视塔:最佳机位在五彩正巷里面，地铁出来 后步行10分钟 ✅东湖磨山景区马卡龙缆车，还有东湖之眼摩天轮     @薯队长 @@薯条小助手
https://www.xiaohongshu.com/explore/641c5f6d000000000703922e,武汉旅游攻略|超全保姆级攻略!!,熬夜整理的武汉旅游攻略干货来啦🔥 想去武汉的宝子们赶紧存下吧!!快🐴住!!! 	 🚖行程安排 武汉早晚堵车是比较严重的，不建议打车哈 ✈️武汉天河国际机场，2号线地铁可直达各大区域🚄武汉站或汉口站，汉口站离市区比较近 🚇下载&quot;Metor新时代&quot;app或zfb领取武汉地铁乘车码 🚌zfb领取公交卡 	 🏠住宿选择 江汉路或者楚河汉街附近，交通便利，景点相对来说比较集中 	 🌺经典旅游路线 DAY1:古德寺-黎黄坡路-武汉美术馆-江汉步行街 DAY2:湖北省博物馆-黄鹤楼-户部巷-武汉长江大桥 DAY3:武汉大学-东湖 	 DAY1:长江大桥-黄鹤楼-户部巷-粮道街-昙华林 DAY2:湖北省博物馆-东湖-汉街-光谷广场 DAY3:古德寺-前租界-江汉路-知音号 DAY4:张之洞博物馆-汉阳造-晴川阁 	 🍛必打卡美食 热干面:武汉被称为&quot;早餐之都&quot;，有独特的过早文化，热干面也是武汉代表美食之一。 腿老大·中式炸鸡(江汉路水塔街店)，老字号必吃榜，每天都排队，炸鸡腿味道确实很好吃！ 烧麦，不仅个头大，还皮薄馅多，软糯可口 藕汤泡饭超好吃，老少皆宜 豆皮一定要尝尝，外皮黄金发亮，入口酥松嫩香 牛肉粉，香辣可口 冒烤鸭，乌拉拉、张喜喜推荐，外皮非常酥脆可口 江汉口步行街很多茶颜，可以随便找一家
https://www.xiaohongshu.com/explore/6418241e0000000027012674,🌈武汉三天两晚极限旅游攻略🔥热门碳水测评,最全的一篇！收藏起来，去武汉就照着打卡！ 	 出行篇：地铁、公交都可以用支付宝，很方便，打车价格也不高。 	 住宿篇：建议住在地铁站附近，这样去哪里都方便。 	 游玩安排：景点之间距离比较近。除了樱花园和黄鹤楼收费，其他都免费。可以一天在武昌区玩，一天在江岸、江汉区玩，想去东湖樱花园建议单留上午，或者一整天，上午去樱花园下午去湖北博物馆。 	 樱花篇：东湖拍樱花的人还是很多的，大家如果想找人少樱花多的地方可以在（图13）中挑选。 	 美食篇：武汉小吃种类很多，可以去粮道街、万松园、水塔街、山海关路。热干面随便一家都好吃，这是真的！就连我住的酒店下面一家早餐店的热干面和小笼包都好好吃！但是武汉各类美食都有很多胡椒，不喜欢的人要慎重。
https://www.xiaohongshu.com/explore/632939c30000000009031098,武汉｜双层瀑布芝士肉饼…这谁扛得住啊？？！,双层手打纯牛肉饼、厚厚的瀑布芝士岩浆、香脆的炸薯条垫底🍟 一碗满满的芝士力量，这谁顶得住啊？？ 	 沿江大道上的这家店总能给我惊喜 还吃上了广州很🔥的煲仔提拉米苏，口感偏湿润，酒香咖啡香恰到好处 被安利了奥利奥布朗尼（在图5）店里做好现切出来的。没想到陪男朋友来他们家吃鸡子生蚝..炭烤海鲜居然让我发现了这么多宝藏小吃😭 	 ＿
https://www.xiaohongshu.com/explore/64355661000000000703a4e0,来武汉过早就来这条街吧！过早一条龙！武汉本,定位：小秋水饺（大成路店） 附近游玩点：昙华林 户部巷 黄鹤楼 江滩 #吃货 #武汉探店 #小吃 #武汉 #武汉过早 #武汉过早不重样 #武汉过早文化 #武汉美食 #大成路。今家在你可吃一条过早街这你基本上都是本地人自己去吃了一条小街绝对不餐今天咱们来的是大餐路第一家小秋水饺我们现在拿餐票来排队他们家虽然在小时水他掉的面也是一角就非常正多那武汉人的面我现在已经拌完了这晚热外面拌完之后上面都不会有卤水的每个人潜水面上都会挂满芝麻酱肉干面是必须全场第一个吃那条都属于那种武汉老猪来吃那种过早小街这个必须得喝吃真的很容易脱做的超觉生对可以擦个腿要不其那个吃吃完了吃完了拜我们再来吃一下他们家的水饺他们家就其实以水饺出名的我汉化的水饺就其实就是这种粉你进门那特别贴心跟猪蕾告诉你们水饺吃就是馄饨的意思他那个水饺是那种加了猪油那种清汤一点特别香的猪油味每喝水饺哥哥其实挺饱满的因你们的肉馅不多不少刚刚好就是刚好吃起来不腻的那一种你还有专门来包水里他们这里还可以卖那种速冻的水饺就可以打包回去煮可以看那个阿姨那里摆满了丝袜里都放好了室现的调料然后再把刚做好的水药倒进去这碗特别香的猪油水叫做好了第二家礼记鲜鱼糊汤粉是烫好的米粉加入米糊糊一样的汤做出来就是种灌满糊的米粉很浓郁的那个黑胡椒的香味配上那个鲜不它的鲜味我们再来配上每个糊糖粉汤都会有了炸油条但一碗糊完粉加上一个油条就是一套就是一个标配那个阿姨会很切先的给你切着一段与段的方便里蘸汤汁我们把那个油条进入这个糊汤里面这个油条外面挂的米糊但是里面是酥的入口菜特饼的让一口油条一口米粉香道黑茄第三加老字号豆皮一般豆皮的标配就是一个黑色的大铁锅米浆上面打上鸡蛋然后把这个饼尖的焦黄再摊上丝生不好的糯米然后再加上它们灵魂乳汁乳汁里面有肉干还有笋还有香菇还有猪肉等抵押豆皮煎的焦脆师傅就熟练地端起它的那个大锅一顿反转一顿操作然后豆皮就做好了但是刚才连马的这些臊子外面煎的焦黄的蛋皮碗涛老师它那面虽然是糯米但是做起来特别的香一点都不吃口感而很残芽这个糯米我真的是从小到大最喜欢吃武汉过早早点就是豆皮你们来武汉请务必爱上它这都很好吃第四家重油烧麦真的是吃了武汉真的很难吃到就是烧麦面包的是糯米的它那个烧麦皮不像饺子现在不会很紧倒但是也不会有很大的立挺感虽然烧麦和豆皮都是糯米做但是完全不一样的味道结合里们重油糯米完全不会超人香这个皮点都不出气豆皮里面的糯米属于那种残芽的但是烧麦这个是那种一米就化入嘴里面这就是重油烧麦的特点它虽然要重油伤但是其实你知道嘴巴里其实没有那么油特别香那种黑胡椒味还有猪肉和香菇那种调味如果你口味更重点的话你可以加醋和辣椒条味这样子你可以解锁腥口味感受一下这个浸满辣椒油和醋的少买这样吃口味不仅口感炖油润了第五加汤烩糯米鲍油条现在糯米白菜真的是很少有麦的了在我们小的时候只有两种味甜口和咸口今天我就买两个甜的和咸的最传统的味道这个白糯米是没有任何调味的主要就是靠里面的榨菜咸菜还有黄豆粉的香味带起来的它这里面的油条不像那种南京的饭麻籽里面是脆的就是普通那种传统油条糯米鲍油条属于那种第一口很普通但是越吃越香里面那个油条的碱香鸭咸菜味特别的下饭团现在糯米白还有口味种类越来越多了这个是甜口可以清细看上面有那种桂花就糯米真的好汤不仅肉眼可能可以看到那个桂花到整类个那种桂花的香味甜口它里面只加三样东西桂花糖花生粉还有黄豆粉三样东西我觉得整体的口味有点像老一辈的特别喜欢吃那种甜品的调味第六加栗花枣点武汉的炸物种类真的是花样很多这也算是武汉很有特色一个小吃炸酥饺是种做汤圆的那个糯米团捏成的那种调状的都经油多炸炸到外面的焦脆然后在最外面裹上一层糖粉乌角就做好了你们可以看出来外面杂这一片特别焦脆那那种糯藤辣丝了其实整体的头发有点像西腻版的炸籽这个算是武汉别有特色的武汉甜品了吧油这个在武汉真的是很少见有麦的了芝马白糖内线的然后它这个口感跟你们想象的不一样它不是那种面食的口味也不是我们刚才吃那种酥饺那种特别糯的那种口感但是里面的口味是那种很糖的糖但是不难嚼一般的话里面都是白糖或者是会花糖作为肉馅武汉杂食这么多为什么所有的口感和味道完全不一样我们再吃这个糯米鸡这也是很有特色的一个武汉的炸货它这里面全是糯米但是没有鸡肉没很老的老婆它这里面是之前调味过的糯米然后还有猪肉碎水夹杂的一上面这一天被炸得特别脆里面糯米跟豆皮里面糯米一样特别的参压这不算是我吃过最好吃的糯米鸡这个属于比较咸香的吧它作一搭梗个三块钱其实很顶的第七家无名气血包尖饺然后被围攻了我还是第一次见我们跟着阿姨没错阿姨压丫过吧毛米粉猫的猫面糯毛起过才让所以撒过锅我米菠三个小子对能拿我个粉这钱样这一次间谁拉到十里是这种拿毛面没接过来是玩点走里不是今天嗓鸭子我一般的起就给他卖空我们在长安这个汽水包这个包子真的是我第一次吃这个样子气的包只以我下面这一圈煎过了上面这个是发面它里面是粉丝馅的纯纯的粉丝不好吃当粉丝调味特别地好就跟普通的包子一样就下面这一层被煎得比较脆真的一说过我聊天的功夫一整锅就被卖完了所以我没有买了糯米馅的那个大叔说从小到大特别武汉的做法才是这个样子的这个吃水包双面煎的都是焦脆的这个是我最经常吃的吃水包但是那个大叔头都是外地人传下去的做饭都是也很好吃你们看里面的糯米超级的糯你的糯成硬团了特别咸象那种香菇和猪肉调味这一家电就要吃腿包里面可以痛虽然它不是最传统的是但是味道也是一诀那这个糯米的口能有点类似于烧麦了但是调味完全不一样香味里面一定要尝下也属于一个重油的小吃了吧第七家家家早点我大老远就看到一个老爷爷在那里煎饼我当时以为是手抓饼过去发现它煎一个特别大的油饼都是馅感的面团然后把面团喷平之后最后放的油锅里面炸煎肉焯他的饼然后旁边那阿姨就把它剁成一小块与小罐的那个就是那个大油饼切成的一部分现在有点冷调的要当场吃花是脆得特别香它是那种发面的饼所以吃下去会有茴糖所以说纯粹它里面还有五香粉和葱的调味所以就属于那种比较咸香的一般都是搭配那种汤面来吃的那种油炸小吃他们家还有卖这个超级大的鸡欢饺饼为什么叫鸡关饺可能是因为长得像鸡光其实我觉得像个月饼他那个肚子的你装的就是他的内型它里边包的是粉丝葱还有韭菜鸡蛋也属于一个碳水包烫水的杂物面饼也是那种发面饼特别的泡真的好足这个好像是两块五一般这种炸就偏那种汤面吃或者是那种水药水非常的挺我们再来用这一碗甜豆腐脑结尾你们的城市是甜豆腐了还是咸豆腐脑就是在原味豆上上面打了几大勺白糖这也算是武汉人提一小甜红至好这些含盖武汉都过早真的是种超级丰富首先不仅丰火他的每个味道都是武汉特别的老字号的那一种反正就是基本上不猜好今天视频到了结束了今天又给你们买了一条过早小店洗完戒以后见三零咱们下期见拜拜
https://www.xiaohongshu.com/explore/64048196000000002702a219,武汉本地人带你吃来武汉必吃的8家粉面馆！每,武汉本地人带你吃来武汉必吃的8家粉面馆！每一家都是无法拒绝宝藏小店！ 今天视频全是武汉宝藏小店！除了一个缺点排队！视频最后附文字！欢迎大家来补充～ #吃货 #武汉探店 #小吃 #武汉过早文化  #武汉过早 #武汉美食
https://www.xiaohongshu.com/explore/644e5a7f0000000027003564,武汉男友熬夜整理🔥超全3天3夜旅游攻略！！,武汉土著男友之前帮我和室友整理的，被身边朋友问了100遍的旅游攻略！！趁五一分享出来❤️去武汉旅游的朋友可以直接无脑🐎！！ 〰️ 👉路线（可以根据时间节奏挑选） Day1:古德寺-山海关路-黎黄陂路-武汉美术馆-江汉路步行街-happy站台-知音号或者轮渡 Day2：龟山-晴川阁-户部巷-黄鹤楼-昙华林-粮道街 Day3:楚河汉街-东湖风景区-湖北省博物馆-武汉大学-光谷步行街 〰️ ⚠️出行建议（具体看p5） ✔️建议住江汉路步行街或楚河汉街附近，好吃的很多去哪都很方便，但是楚河汉街比江汉路环境好 ✔️户部巷可以感受氛围，但不一定要去，千万别吃那里的小吃，又贵又不正宗 ✔️一定要夜游一次，真的很舒服，买不到知音号的话买1.5块的轮渡也是可以的，晚上10:00前夜景美 〰️ 🦞美食推荐（具体看p6） ✔️靓靓蒸虾一定要吃！武汉本地人也喜欢吃的小龙虾，很正宗入味，各种吃法！小龙虾肉都很饱满！ ✔️12点前都可过早，粮道街山海街都是碳水天堂 ✔️水塔街好吃的很多，凌晨都还在营业！像敖四烧烤、李氏酥饺、三鲜豆皮、鱼糊粉…都很好吃！ ✔️湖北菜可以去吃肖李公an牛肉鱼杂、龚兴城鱼羊吉，这两家都很好吃，盲点都不踩雷～
https://www.xiaohongshu.com/explore/62f272ff000000001402a0eb,武汉我熟|土著保姆级贴心旅游攻略喂你吃,直接上干货 总结20几年吃过的 有武汉特色的不踩雷美食推荐 —— 图1:湖北菜 武汉人爱吃鱼会吃鱼🐠 湖北菜咸鲜香辣🌶️ 推荐： 鼎盛鱼羊吉(烧鸭味道和周黑鸭一模一样) 烤鱼家常菜(江汉路旁 人均40) 老妈烧菜馆/刘胖子/谢先生/老村长/三五醇 (性价比超高) 抬桩 稻园谷庄(鱼头泡饭很鲜) 百艳青花(红烧肉) 肖记(鱼杂牛杂) —— 图2:碳水之都 武汉人从过早开始 一天都离不开碳水🍜 推荐: 蟹小平/哆啦蟹(🦀面nice) 严老幺烧麦(豆皮好吃) 粮道街赵师傅(热干面绝) 精粉世家(牛肉拌面/粉+面窝) 老杨家鲜鱼糊粉(鱼糊粉泡油条) —— 图3:被吃出花样的藕 藕汤 炸藕夹 溜藕片 炒藕丁…… 夏天还能吃藕带 推荐： 来菜/香钿/方掌柜(藕汤地道) 老宅藕香(藕夹肉巨多 看得到黄鹤楼) 汉煨(武汉站附近) —— 图4:武汉夏天的小龙虾🍤 小龙虾不会缺席武汉的夏天 个人一般去万松园 3家靓靓哪家人少去哪家 虾很新鲜 快闪店快拆了赶紧去打卡！ —— 图5:花式烧烤🍡 宵夜必备🍢 推荐： 乔叶龙 /拦九门/猪小夭/二胖/后门(老武汉烧烤) 碳客(瓦缸烧烤) 三串肆季(当面自动烤熟) —— 图6:环境有特色的餐馆 武汉专属的浓浓特色 汉水谣(汉阳江景长江大桥+黄鹤楼) 澜茉(汉口江景，汉阳店有户外草坪) 汉小城/汉和里/利友诚(怀旧风) 桃花醉/桃花亭(古风) —— 图7:特色小吃 逛饿了可以买点小吃边走边吃 辛香味(拇指煎包) 5路炸鸡汉堡(老薯条)🍟 阿宝(生煎包) —— 图8:万松园美食街 名气top:夏氏砂锅/今楚汤包/靓靓/金焱…… 万松园/江汉路水塔/粮道街🉑去 户部巷❌ —— 图9:值得一去的打卡地 以沿江大道为界 左手汉口江滩 右手的推荐打卡地 从南往北走： 江汉路(繁华) 兰陵路(烟火气) 黎黄陂路 珞珈山路(小清新) 山海关路(小吃多) 武汉天地(小资) 中山大道也值得一逛 夜景很有味道
https://www.xiaohongshu.com/explore/6404a9ff000000001300d35c,啊啊啊在我大武汉😭终于也吃上了这个樱花碗,武汉人是懂浪漫的啊😭 今天在汉阳鹦鹉洲大桥旁发现的新店！傍晚过来是能看到落日，天黑能看到亮灯，观景氛围感拉满… 	 心动一整晚💓好想谈恋爱….. 	 粉嫩嫩的樱花碗、是甜甜的水蜜桃味儿🍑 	 喜欢他们家的牛肉、是有奶香的澳洲牛 蘸鹅肝麻酱🤤整桌人都觉得好吃！疯狂涮肉！ 	 ＿
https://www.xiaohongshu.com/explore/63aed873000000001c004049,多少次来武汉就是为了这口！烤棉花糖冰淇淋,武汉一周吃了5次的烧烤！跨年还要再去！😭 网友推荐的这家烧烤真的绝了！！！原来武汉好吃的都藏得很深…. 他们家的菜品是懂女生的！烧烤好吃 甜品味道颜值也都在线！ - ✔️焗烤英式面包布丁 感觉在吃面包版的蛋挞！奶香味蛋香味好浓郁🥚表面的面包酥酥的里面软软嫩嫩！ ✔️面包冰淇淋 焦糖面包蘸冰淇淋吃 真的好吃到停不下来 长胖10斤也愿意再来一份🙏 ✔️棉花糖冰淇淋 🇰🇷韩国超火的烤棉花糖冰淇淋！烤过之后 棉花糖qq弹弹的！里面的冰淇淋一起吃也不会过分甜腻！！
https://www.xiaohongshu.com/explore/62d18a73000000001200f7a2,武汉这家苍蝇馆子没熟人带🫠真的门都找不到,大家一定要记得看p6🫠 要不然下了车，到了门口都找不到店（真的.. 	 松鼠桂鱼🐿️是谁的糖醋dna动了！焦脆下饭！现在想起来还想多扒拉一碗饭的程度... 	 肉松茄子🍆好吃死谁了我不说 ，头口还吃不明白，越吃越好吃谁懂啊！！！一行四人赞不绝口。 	 野菜丸子🧆就是脆而不油，感觉口感大于味道。 	 是还会再去吃的小馆子～里面的嬢嬢人好好，生怕我们点多了吃不完🤔也会认真推荐她喜欢的菜。
https://www.xiaohongshu.com/explore/63eb0c6400000000130136ef,感谢乌啦啦🙏🏻来武汉一定要吃的独栋火锅夜市… 啊啊啊终于吃到了这口！！,感谢乌啦啦🙏🏻来武汉一定要吃的独栋火锅夜市… 	 啊啊啊终于吃到了这口！！ 深夜被乌啦啦的视频馋这口太久了呜呜呜 值得坐穿地铁2号线去吃，整整独栋的复古火锅夜市 就在江汉路！！！ 📝它家菜品好丰富！光牛肉就有好多种：鲜椒牛肉、蒜香牛肉、藤椒牛肉、麻麻辣辣吃起来真的好爽 📝耙耙系列： 耙鸡爪、耙肥肠、耙猪蹄、耙芋儿在锅里涮一下配上溏心蛋炒饭！真的谁吃谁夸！ 果然听乌啦啦的没错，值得N刷的重庆火锅！！！
https://www.xiaohongshu.com/explore/642984970000000007038fdb,感谢武汉大学生带路！！真的好好吃！,心心念念这一口…终于吃到了 油炸过的肥肠加到麻辣红油锅里煮一下…吸满了汤汁 	 点了蛙、鱼，都是现点现做的很新鲜 豆花、酸菜、豆芽、血旺… 都是1r一份，豆花还能续（老板请问你是来做慈善的吗🤣 	 甜品我喜欢乌梅小番茄沙冰，酸酸甜甜的很解腻～
https://www.xiaohongshu.com/explore/62a570c9000000001b0381f6,武汉这家茶餐厅好好吃！！梦中情冰😭超大一碗,🌈啊啊啊终于吃到我的梦中情冰了！之前看到过好多次，来天街逛刚好就去吃了，店里的菜品种类超丰富！而且很港风～ - 🤤点单攻略 ✅抹茶奥利奥牛乳冰：颜值口味都💯抹茶冰➕奥利奥夹心，里面的酸奶也巨好吃！！一定要尝尝！还有芒果和红丝绒也很不擦！可以根据自己的口味选择～ ✅黑椒烧鸭：肉质鲜嫩，搭配蘸酱吃起来一点都不腻，而且一盘也足，四个人吃完全没问题！ ✅陈光记虾饺皇：超大一颗，满满的虾肉😭QQ弹弹的太满足了！ ✅滑蛋牛肉炒河粉：滑蛋嫩嫩的，而且牛肉切的很大片，盲点也不出错！ - 📍地址：江宸天街六楼 💰人均：80r↔️ 🈺营业：11:00-22:00 -
https://www.xiaohongshu.com/explore/641c385b000000001300d1e5,我来武汉只做一件事…,只馋了好久的卤肉饼😭😭😭 	 #美食探店 #美食日常 #小吃 #武汉吃喝玩乐 #武汉探店。来吃美味的骨肉我不多你好我要一个十万块的这个是甜面酱吗这都是自己做的为了特别好跟外面的卖的不一样的反正所有的东西都是方便做当天卖给你吃得放心谢谢钱刚刚付了三个好好吃
https://www.xiaohongshu.com/explore/62de7601000000001b01c983,暑假来武汉不吃这家牛骨头…真等于白来,万松园真不愧是美食聚集地！随手买的牛骨头拿回家，被家里人抢着吃…真不夸张 太适合住追剧当零食来吃！或者下酒菜！ 好多在周围宵夜的武汉人都买它家配着吃！ - ✔️招牌秘制牛骨 麻麻辣辣suo起来好过瘾！ 香迷糊了！是谁吃完还要suo手指…我不说 ✔️酥壳虾和红薯 虾子酥酥脆脆不用吐壳，吃起来蛮方便 老板真没骗我，红薯甜中带辣！竟然比虾🦐还好吃…
https://www.xiaohongshu.com/explore/64496d240000000027010ad4,写给五一去武汉旅游的姐妹‼️超全避雷攻略,武汉过早，一个月都可以不重样 武汉江滩，一个月的风景都看不完 近期要来武汉的姐妹，一定要🐴住这篇良心攻略 超全避坑指南，不要再无缘无故踩雷啦❗️ ➖ ✅景点整理 ⭐️江汉区： 免费玩：吉庆街， 江汉路，保成路夜市，中山公园，武汉天地，古德寺 要门票💰：长江文明馆60，梵高星空美术馆50 ⭐️江岸区： 免费玩：汉口江滩，宋庆龄汉口旧居纪念馆，黎黄陂路，江汉关博物馆，武汉科技馆 要门票：知音号188起，武汉海昌极地海洋世界148起， ⭐️武昌区： 免费玩：湖北省博物馆，东湖绿道，武汉长江大桥，昙华林，楚河汉街 要门票💰：黄鹤楼65起，星学博物馆，武汉欢乐谷98起，宝通寺20 ⭐️汉阳区： 免费玩：晴川阁，龟山，汉阳江滩，汉阳兵工厂 要门票💰：归元寺10 ⭐️硚口区： 免费玩：长江文明馆，汉口里，武汉地质博物馆 要门票💰：园博园47起 ⭐️洪山区： 免费玩：光谷步行街，珞珈山 要门票💰：武汉植物园29起 ➖ ✅美食整理： 1.水塔街的腿老大·中式炸鸡，必吃老式炸鸡腿，每次去都排队！ 2.万松园的夏氏砂锅，必点鲍鱼蹄花砂锅 3.肥肥虾庄/巴厘龙虾，都是连锁店，油焖大虾味道都不差 4.粮道街赵师傅油饼包烧麦 5.三镇民生甜食馆过早，物美价廉，都是老一辈人来吃不会错👌 6.面妈妈的热干面 7.来菜，一定要去喝一口正宗湖北藕汤 8.四季美汤包 9.王师傅豆皮，老通城的豆皮 10大圣烧烤，好吃不贵，大学时期天天点 11.江汉路前进五路的炸鸡 12.汉口二厂的老汽水 13.保成路夜市 14.其实武汉夜晚的路边摊基本都不会踩雷 ➖ 有问题可以留言，看到就会回复 欢迎讨论补充，我们下站见！               @吃货薯
https://www.xiaohongshu.com/explore/63e9c4990000000014024583,《武汉四天三夜 流水账vlog》🥳武汉太好吃啦,终于来武汉玩啦武汉过早儿～ 粮道街的油饼包烧麦吃了 热干面吃了 严老幺的烧麦吃了  豆皮 面窝还有🐔冠饺吃了 泡蛋苕粉吃了 花卷吃了 	 — 一块三的轮渡做了 🚢 江汉关去了步行街溜达了🚶‍♀️ happy站台的红油拌面吃了🍜 保成路夜市打卡了 🌟 佳哥麻薯吃了 ✌🏻（好吃不甜腻 走的时候还带好多 水塔街的酥饺吃了 （我跑错家了 记得去李氏 藕粉吃了 （水塔街呢家不好吃 吃了两家藕粉 藕汤喝了（俺点的外mai 生烫牛肉粉吃了 （王记好像是 好吃！ 大肉丸吃了 （可以当特产带回去 黄陂丸子 一鸣大排档吃了（俺感觉一般 昙华林去了 （有文创店可以带点纪念品 古德寺拍照打卡了 （二楼位置好看 	 — 观光巴士做了 （28💰阴天就别做了哈哈哈不好玩 黎黄陂路走过了 博物馆去了 🏠 武汉天地去了 （适合晴天 光谷广场的意大利街去了 （晚上拍照好看 汉秀剧场看演出了 （可太好看了 哎呀楚河汉街迷路找不住了 下了四天雨 打了四天伞☔️（无语了哈哈哈 	 — 武汉真好吃（我胃要是再大点就好了 还差个财大小吃街和东湖就更开心了哈哈哈 	 — #武汉美食 #武汉 #流水账生活 #旅行Vlog #武汉旅游#武汉旅游攻略 #武汉旅游美食 #水塔街美食 #粮道街美食 #武汉过早。终于来古汉玩了两道街的油饼包烧卖吃了热干面吃年老妖的烧慢吃了豆皮面窝还有机关饺吃炮弹少粉吃了花点吃了一块三的很不错江汉官去了步行街溜了还皮站台的红油饭面吃宝腾路夜是打唐加个马手吃了水獭街的酥子包粉吃了熬汤喝了生烫牛肉馆吃了大肉丸吃了一名大排档昙花凌去古德寺拍照打卡观光八十多梨黄琵路冷锅了博物馆缺了武汉天地去了光谷广场的意大利街去汉绣剧场太眼熟了楚和汉接迷路找不出下了四间雨打了四天武汉真好人还差个财大小吃街和东湖却圆满再见了
https://www.xiaohongshu.com/explore/63e0eeb8000000001d012b2b,武汉！！！不过早、不宵夜等于白来！！！,不用非要住江汉路，汉口2号线沿线性价比高，预算够请直接江景房！！我比较喜欢住在青年路，离万松园近。或者积玉桥离司门口近（司门口蛮多吃的，旁边是黄鹤楼），武昌不熟，我只在汉口转！以上推荐全是汉口的！！！ 粮道街除了油饼包烧麦好吃，真的不用特意去！！！熊太婆水饺还可以，她家热干面把我朋友挂住了。 	 过早推荐：铁棚子热干面（老式热干面吃不惯叫老板把点卤水）、面面不忘、严老幺、李记热干面、花子牛肉粉、骏骏牛肉粉（越来越差，但是还行）、顶好牛肉面（最早就是小学的时候就排队）、金焱牛肉粉、余艳梅拌面、美猴王、曾氏兄弟拉面馆 	 山海关路：李记鸡冠饺、双黄牛肉炒面、汪记糊汤粉 	 兰陵路：三狗牛肉面、明静生烫、王记生烫牛杂面馆（也是老馆子多）隔壁吉庆街老字号都在那一块 	 不想排队建议：天天热干面或者鹏记、蔡林记、民生甜食馆、德华楼 	 宵夜 玫瑰街：猪弯弯、黄毛鸭脖、七七饺子（个人觉得一般，朋友说可以）基本上随便一家没有蛮差的。 长堤街：麻木、芳芳也是宵夜云集 淘气和杨妹在对门都是牛杂牛肉，无名锅仔 	 烧烤：老地方、小郭（对门胖嫂煲）、老油条、盼盼（旁边是蟹神咩咩）、建国、娃娃烧烤，红火，佬友烧烤 吃烧烤直接看这个的，武汉烧烤王@Davidzzzzl 	 炒菜：玲玲好记小吃、神仙钵光华路、夏氏砂锅（便宜味道也可以，不至于排1.2个小时） 	 小吃：阿宝生煎包（太多人请放弃）、妙墩锅贴（离万松园近，蘸料一绝） 	 火锅：朱光玉（人太多请直接放弃）、四川丁源火锅（老板娘内江人，疫情前吃到现在，感觉武汉没有好吃的火锅！这是刚从重庆回来的大言不惭！） 	 江汉路夜市后面一条街都是宵夜，吉庆街，前进二路也是宵夜。武汉人没有宵夜活不了！ 	 江汉三路：涂记酥油饼、片皮鸭、干煸辣子鸡（排太长建议放弃！！！）以前这条路靠近夜市那边有家热干面晚上出摊但不知道现在还有没有 	 玩：东湖绿道梨园进，不要门票，黄鹤楼，昙华林也一般，还不如多走江滩黎黄陂路蛮有感觉的出片的地方，蛮多私房菜馆 	 推个甜点：佳哥手作（低糖的，可以定制，经常给我家小公主买） 	 湖北菜喝藕汤吃武昌鱼（评论小伙伴推荐：岳记家常菜葱香武昌鱼）众口难调，一个馆子再好吃你等1.2个小时排队也不好吃了，就近原则看楼下人多的都不差，不要把期待拉到太高了，免得到时候骂
